scenario_id,agent_id,object_type,horizon_s,cv_ade,cv_fde,kf_ade,kf_fde,kf_uncertainty_final
c92f5e81941151a4,97,pedestrian,1.0,0.04010216978176875,0.0449417702509578,0.2347429990027221,0.2885376749607197,1.869754361654591
c92f5e81941151a4,98,pedestrian,1.0,0.053495303295274854,0.11068078058299034,0.057968847522841135,0.11655362595970754,1.869754361654591
c92f5e81941151a4,99,pedestrian,1.0,0.02540080488741382,0.04229824463584471,0.1257090636696969,0.20417535630551678,1.869754361654591
c92f5e81941151a4,102,pedestrian,1.0,0.049122744618318066,0.124271388227347,0.07063313057714218,0.07356266315658277,1.869754361654591
c92f5e81941151a4,103,pedestrian,1.0,0.0298269467006207,0.04835375533563281,0.01705827098944555,0.028635344328955623,1.869754361654591
c92f5e81941151a4,115,pedestrian,1.0,0.03683694328489055,0.065207237218088,0.06789226576533104,0.07798984832533881,1.869798249577422
c92f5e81941151a4,133,pedestrian,1.0,0.022984762100414672,0.029154629707884377,0.11521526736137847,0.18110169883871424,1.8697982495774224
c92f5e81941151a4,136,pedestrian,1.0,0.2848524522466577,0.604859054549699,0.35061695576527435,0.6818083408519579,1.8697543616545909
c92f5e81941151a4,149,pedestrian,1.0,0.04550235345010248,0.019925273030961612,0.05409840787606431,0.03877075868515271,1.8697543616545909
c92f5e81941151a4,153,pedestrian,1.0,0.01637173604243819,0.02740743502780037,0.10992747593599521,0.1742166114518633,1.8698860209031176
c92f5e81941151a4,154,pedestrian,1.0,0.0478160743120199,0.06688773682381884,0.04698684061884449,0.07186640886363976,1.8699299043082638
c92f5e81941151a4,155,pedestrian,1.0,0.060801398628360946,0.15701587875470982,0.09574688112173475,0.16106964975399893,1.869929904308262
c92f5e81941151a4,168,pedestrian,1.0,0.01834544158859245,0.03543097590868714,0.022409083516452266,0.03606669485810907,1.8697104722235829
c92f5e81941151a4,187,pedestrian,1.0,0.05573652239695698,0.15123849828577346,0.05995726612136567,0.12451626228643492,1.8697982495774206
c92f5e81941151a4,197,pedestrian,1.0,0.08337359059619268,0.17524264646041843,0.035341952244419564,0.04061470173982121,1.8697104722235829
ca7b4a1d5db00144,2460,pedestrian,1.0,0.26312716921963747,0.5161136206798342,0.28624656637395873,0.5379989123738407,1.869710472223581
ca7b4a1d5db00144,2465,pedestrian,1.0,0.2704370875712256,0.5774577829226719,0.2652372951579237,0.5434229290071889,1.8698421359932174
ca7b4a1d5db00144,2476,pedestrian,1.0,0.41765735765801554,0.7985001073420703,0.4884492985046388,0.88061331935029,1.8698860209031196
cb481a607e0df310,3462,pedestrian,1.0,0.03628277438853091,0.04819525350342735,0.1225208371364818,0.2157622396036752,1.8698421359932167
cb481a607e0df310,3472,pedestrian,1.0,0.11463798216431254,0.22331172352790502,0.25375499411220775,0.42545006218332904,1.8697543616545909
cb481a607e0df310,3478,pedestrian,1.0,0.07593189055674834,0.10947759068161786,0.0673551101138495,0.11926422442995618,1.8698421359932174
cb481a607e0df310,3479,pedestrian,1.0,0.06937242952234603,0.1069267862450245,0.05030564017509879,0.08337736661777759,1.8697543616545909
d4940e640de558c5,555,pedestrian,1.0,0.11220872430524349,0.20755195361832054,0.11128368851160882,0.1844991486954804,1.8698860209031165
d53adebfe1178441,590,pedestrian,1.0,0.11505716018349732,0.2578863547345938,0.2626732369135203,0.4224383934923901,1.8698421359932167
d53adebfe1178441,600,pedestrian,1.0,0.08316965778867189,0.13222260055292018,0.1974581713112627,0.41330146858180555,1.8698860209031154
d84357e99e171a20,57,pedestrian,1.0,0.02175726764868267,0.03603112467791632,0.13702569550362223,0.2159553848399644,1.8697543616545909
d84357e99e171a20,59,pedestrian,1.0,0.03420211628727572,0.05976974280793963,0.12291732868737085,0.19704163665063681,1.8698860209031154
dc00dc6dbcdf9802,1416,pedestrian,1.0,0.06080930956895329,0.08106244265622857,0.055643697708413584,0.0706315653505215,1.8698860209031196
e3d1b5e3c9e05d41,1609,pedestrian,1.0,0.14914955035855937,0.24783505356181615,0.18379949397590103,0.2992726820388699,1.8698860209031165
e3d1b5e3c9e05d41,1610,pedestrian,1.0,0.07529028440319963,0.1323524538334579,0.034600455242310015,0.06370716715184399,1.8698421359932167
e3d1b5e3c9e05d41,1611,pedestrian,1.0,0.05266174543932016,0.10400693812560227,0.04725650311010311,0.05664718917612937,1.8698421359932167
e3d1b5e3c9e05d41,1612,pedestrian,1.0,0.08006177948734455,0.1532208550795093,0.0868299372795745,0.14896491514296784,1.8698421359932167
e3d1b5e3c9e05d41,1614,pedestrian,1.0,0.13439195539524929,0.23809751665347217,0.14897175167392745,0.24640852566996496,1.8698860209031165
e3d1b5e3c9e05d41,1615,pedestrian,1.0,0.0433037540655241,0.0653320234027851,0.03655176797712083,0.04722629342359174,1.8698421359932167
e3d1b5e3c9e05d41,1616,pedestrian,1.0,0.14761471176471702,0.3010966061419996,0.14009276731342601,0.25538768451170124,1.8698421359932167
e3d1b5e3c9e05d41,1617,pedestrian,1.0,0.11875264501381447,0.20597791905168356,0.16297802968075475,0.2495335538141525,1.8698421359932167
e3d1b5e3c9e05d41,1622,pedestrian,1.0,0.05969331764286079,0.03436070240410073,0.05668826062289798,0.027482858041982677,1.869710472223581
e3d1b5e3c9e05d41,1625,pedestrian,1.0,0.014616337596093727,0.03592922247211999,0.10365353512218338,0.18275461296835976,1.8698421359932174
e3d1b5e3c9e05d41,1629,pedestrian,1.0,0.0230470610207259,0.04843690350610611,0.020576288721890594,0.02657882402640783,1.8697543616545909
e84c4d812eac149f,2731,cyclist,1.0,0.08798471209437445,0.1719394950906763,0.12446340074980204,0.22021861222326738,1.869754361654591
e9653159c09f5c72,4373,pedestrian,1.0,0.08884911454021291,0.17155036384845812,0.13613672672314756,0.22448274247843625,1.8694032038814568
e9653159c09f5c72,4374,pedestrian,1.0,0.13734396169294338,0.25850373786511294,0.22037469434009957,0.3565572513146728,1.8694032038814568
e9653159c09f5c72,4375,pedestrian,1.0,0.030807534430568433,0.06064333532630471,0.1466647922188906,0.21916512242539796,1.8694032038814568
e9653159c09f5c72,4378,pedestrian,1.0,0.14531435488557515,0.2674474977754378,0.13339351154700735,0.23839524861889785,1.8694032038814568
e9653159c09f5c72,4396,pedestrian,1.0,0.19923620041823825,0.4122343227688427,0.2484014351536128,0.4772142266804783,1.8694032038814568
e9653159c09f5c72,4398,pedestrian,1.0,0.051420666515200886,0.09607834372322341,0.07802868521383874,0.10380800799295786,1.8694032038814568
e9653159c09f5c72,4402,pedestrian,1.0,0.058904868085248294,0.12423627410323312,0.06282760828967311,0.12532647515646936,1.8693593023438366
e9653159c09f5c72,4410,pedestrian,1.0,0.03400702080828338,0.08586558931286332,0.11213921732450519,0.190405988211375,1.8694032038814568
e9653159c09f5c72,4415,pedestrian,1.0,0.13694712377760343,0.27660575258534764,0.14303675222958656,0.2692372424377738,1.8694032038814568
e9653159c09f5c72,4416,pedestrian,1.0,0.03357459181871877,0.08365628738541075,0.09995208791866331,0.12457976580003205,1.8694032038814568
e9653159c09f5c72,4423,pedestrian,1.0,0.10087131268343255,0.25105298611628285,0.1749603346734312,0.39564954363882665,1.8694032038814568
e9653159c09f5c72,4434,pedestrian,1.0,0.2962798578098651,0.5271442826715,0.2638988028183217,0.4512199495510324,1.8693593023438366
e9653159c09f5c72,4439,pedestrian,1.0,0.029272463137811768,0.042981210432557225,0.1773861251578976,0.27072437530251564,1.869403203881456
eb2e689ca1fdb0cf,3190,pedestrian,1.0,0.12174901446590528,0.19663172749757069,0.03608713808372018,0.045388255595171685,1.8663703748926603
ee5e5fe91cd6c6e7,3036,pedestrian,1.0,0.01613522555235091,0.03849071428722433,0.021954157688654524,0.04179851741411517,1.866062278064339
ee5e5fe91cd6c6e7,3037,pedestrian,1.0,0.01199531302837828,0.009202135719758633,0.08204776705229762,0.14278395150936113,1.866062278064339
ee5e5fe91cd6c6e7,3038,pedestrian,1.0,0.09577635169051521,0.16232073354174897,0.22016207392151524,0.3648549233006776,1.866062278064339
ee5e5fe91cd6c6e7,3039,pedestrian,1.0,0.13156933599911466,0.2900567016497368,0.15234856845887962,0.3210478219221274,1.866062278064339
ee5e5fe91cd6c6e7,3040,pedestrian,1.0,0.15812395191466405,0.2807097406949703,0.27121498948619577,0.45026792687309375,1.866062278064339
ee5e5fe91cd6c6e7,3041,pedestrian,1.0,0.036607313136274425,0.04063477917310112,0.036950451313645806,0.034543045247853975,1.866062278064339
ee5e5fe91cd6c6e7,3042,pedestrian,1.0,0.037528886849589216,0.07797881167230965,0.029191576042923762,0.05787128946864966,1.866062278064339
ee5e5fe91cd6c6e7,3043,pedestrian,1.0,0.06012008195583777,0.06953240114645896,0.1857330838108319,0.260947853131518,1.866062278064339
ee5e5fe91cd6c6e7,3044,pedestrian,1.0,0.04902490492792768,0.09057105696338079,0.0328467633694025,0.05129617062519894,1.866062278064339
ee5e5fe91cd6c6e7,3046,pedestrian,1.0,0.03674670408684892,0.045034114304198146,0.06728707857250486,0.13044652554199493,1.866062278064339
ee5e5fe91cd6c6e7,3047,pedestrian,1.0,0.10903309579444735,0.19996922366918185,0.13909930765734937,0.2182966516878468,1.866062278064339
ee5e5fe91cd6c6e7,3048,pedestrian,1.0,0.020456658290996365,0.0385358920618638,0.0141714897161593,0.025919335148560506,1.866062278064339
ee5e5fe91cd6c6e7,3050,pedestrian,1.0,0.04330942964332277,0.06815372193950374,0.1014811744591797,0.16872329469797306,1.866062278064339
ee5e5fe91cd6c6e7,3051,pedestrian,1.0,0.041246402709814264,0.07856265960761287,0.05624621903131849,0.09131263047659267,1.8662383430042324
ee5e5fe91cd6c6e7,3052,pedestrian,1.0,0.10753528083940707,0.2022279657087485,0.09142940098028507,0.14152082984201636,1.866062278064339
ee5e5fe91cd6c6e7,3053,pedestrian,1.0,0.04186165505288817,0.07501781886269107,0.041717864655751405,0.0779014894435243,1.866062278064339
ee5e5fe91cd6c6e7,3054,pedestrian,1.0,0.03048835707661828,0.08275403653201582,0.04423986252131629,0.10942761751896861,1.866062278064339
ee5e5fe91cd6c6e7,3056,pedestrian,1.0,0.03146661161745531,0.05916285153483389,0.14430542783797898,0.24149349463237774,1.866062278064339
ee5e5fe91cd6c6e7,3059,pedestrian,1.0,0.119049301897227,0.187427091131524,0.11044772804711422,0.17265951029281,1.866062278064339
ee5e5fe91cd6c6e7,3060,pedestrian,1.0,0.04840611683057799,0.07296430592124886,0.03372316373853197,0.03950541441696882,1.866062278064339
ee5e5fe91cd6c6e7,3061,pedestrian,1.0,0.08914966651133051,0.13434522468733082,0.17436864410226838,0.2639053491976597,1.866062278064339
ee5e5fe91cd6c6e7,3062,pedestrian,1.0,0.05127378398393334,0.09385187818688427,0.10853298399459839,0.21358069934024243,1.866062278064339
ee5e5fe91cd6c6e7,3063,pedestrian,1.0,0.25575673163756496,0.4969035147045334,0.17186588121731802,0.371690056198189,1.866062278064339
ee5e5fe91cd6c6e7,3066,pedestrian,1.0,0.08038047119741644,0.14182397715288586,0.0752047887400949,0.12509549308873746,1.866062278064339
ee5e5fe91cd6c6e7,3071,pedestrian,1.0,0.15140303439717565,0.2799919374810983,0.09344947037157504,0.1883432425229051,1.866062278064339
ee5e5fe91cd6c6e7,3075,pedestrian,1.0,0.06900036829182539,0.08651165174049603,0.040132912283300716,0.03096596391369746,1.8662823552333077
ee5e5fe91cd6c6e7,3076,pedestrian,1.0,0.14408322649453606,0.25301736083515824,0.1572627037604795,0.27530763710771783,1.866062278064339
ee5e5fe91cd6c6e7,3090,pedestrian,1.0,0.04447977274398707,0.10296994474925425,0.22976346044402787,0.39695440252254693,1.866062278064339
ee5e5fe91cd6c6e7,3091,pedestrian,1.0,0.0741293980825258,0.14740426048264793,0.13641461099120927,0.23997140293293323,1.866062278064339
ee5e5fe91cd6c6e7,3101,pedestrian,1.0,0.13489618185415742,0.17879190531159678,0.11850202339722309,0.17797049682044283,1.866282355233308
ee5e5fe91cd6c6e7,3111,pedestrian,1.0,0.060737776759200154,0.12378809027005722,0.04260031753079409,0.042940838773371286,1.8662823552333077
ee5e5fe91cd6c6e7,3121,pedestrian,1.0,0.048944844243709464,0.10988606858614487,0.08541394393159148,0.12356401435227089,1.8663703748926606
ee5e5fe91cd6c6e7,3127,pedestrian,1.0,0.06048327177812256,0.10271255292973748,0.09410123554993707,0.1814168882697369,1.8665903961031705
ee5e5fe91cd6c6e7,3131,pedestrian,1.0,0.030773011314311864,0.027416683555843667,0.026639318620029828,0.037459231352204685,1.8667663844133382
ee5e5fe91cd6c6e7,3134,pedestrian,1.0,0.0437920544061793,0.07991902870959154,0.027747684001793067,0.04743806408606321,1.8668983589781256
ee5e5fe91cd6c6e7,3137,pedestrian,1.0,0.6416080978863061,0.8482584304786723,0.6583407327796075,0.8075949322789423,1.8668983589781256
ee5e5fe91cd6c6e7,3138,pedestrian,1.0,0.034561884076818636,0.10154094479184904,0.11146546359329423,0.14129645599909896,1.8669423473311686
ee5e5fe91cd6c6e7,3142,pedestrian,1.0,0.07194917425195486,0.11534953420647326,0.04410175685247858,0.06926148950140144,1.8669423473311686
ee5e5fe91cd6c6e7,3143,pedestrian,1.0,0.03934811220694403,0.058118961893939995,0.036141486551847554,0.04666545326974354,1.8669423473311686
ee5e5fe91cd6c6e7,3144,pedestrian,1.0,0.034000677120942575,0.04481263360052927,0.029246985235694817,0.04355098419499167,1.8674261150397253
ee5e5fe91cd6c6e7,3147,pedestrian,1.0,0.09201520229132387,0.16044167991599576,0.08889658412818673,0.12932069792177567,1.867382144027682
ee5e5fe91cd6c6e7,3158,pedestrian,1.0,0.06624796527301482,0.13760870935602068,0.10194560533187398,0.16964022910169899,1.8679096928467573
ee5e5fe91cd6c6e7,3161,pedestrian,1.0,0.10401226560858794,0.21060329673213257,0.12614887625999638,0.22868132903469138,1.8677338682454325
ee5e5fe91cd6c6e7,3185,pedestrian,1.0,0.042823124463885864,0.05383826728246479,0.03447653471942773,0.06794151501205103,1.8688762849576508
ee5e5fe91cd6c6e7,3190,pedestrian,1.0,0.12244179277078984,0.22716942598411705,0.15781559901327963,0.2851776328271601,1.8689202032617387
ee5e5fe91cd6c6e7,3194,pedestrian,1.0,0.03269392325687934,0.03476349257014745,0.10149183765487498,0.1530897273633661,1.86909586118985
ee5e5fe91cd6c6e7,3220,pedestrian,1.0,0.046064298433407716,0.09054533435351361,0.04636252827043693,0.08167255824809974,1.869403203881456
ee5e5fe91cd6c6e7,3260,pedestrian,1.0,0.12431326990213273,0.2571637042819785,0.07647370833184045,0.14465272672854076,1.8697543616545869
ee5e5fe91cd6c6e7,3263,pedestrian,1.0,0.07523158839432058,0.09743834517347418,0.09278235339568838,0.11397038746249705,1.8697543616545869
ee5e5fe91cd6c6e7,3279,pedestrian,1.0,0.07644794139409272,0.17481431873050948,0.08404756463259841,0.16703512338100082,1.86992990430826
ee5e5fe91cd6c6e7,3290,pedestrian,1.0,0.07587391513137023,0.14730997705492743,0.03814899818881536,0.04549986425770465,1.8699299043082638
ee5e5fe91cd6c6e7,3293,pedestrian,1.0,0.4243485536170736,0.6992489152509599,0.4373631624236537,0.6689534820503854,1.8699299043082638
ee5e5fe91cd6c6e7,3300,pedestrian,1.0,0.6060389815682841,1.091891951329799,0.48046554247096995,0.7640665825049312,1.8698860209031154
ee5e5fe91cd6c6e7,3301,pedestrian,1.0,0.07805723876429999,0.13237530426128305,0.09285590373990096,0.15916116834210695,1.8698860209031154
ef30c381751c832,3024,pedestrian,1.0,0.03198991704432057,0.04269734578647288,0.09111829821957082,0.16077826135282897,1.8697543616545909
ef30c381751c832,3035,pedestrian,1.0,0.03398924948012868,0.06704303805718646,0.11282944931592218,0.18957054840442555,1.8697543616545909
ef30c381751c832,3037,pedestrian,1.0,0.02708751631191834,0.038423271847534836,0.06727929719883882,0.11815409935356641,1.8697543616545909
ef30c381751c832,3046,pedestrian,1.0,0.08838900120944584,0.21250942426140834,0.10203753369427804,0.2018824781335017,1.8697543616545909
ef30c381751c832,3067,cyclist,1.0,0.0764025500304257,0.10550257800593929,0.4046397930606763,0.6611995822740169,1.8697543616545909
f07589a399547917,2267,cyclist,1.0,0.06256763404128352,0.12864558408773583,0.414601407639467,0.6791544104066747,1.869754361654591
f21c5ea7c094490b,1101,pedestrian,1.0,0.014450972307148697,0.008680458821076951,0.016884345698863542,0.016176114643811607,1.8697543616545909
f21c5ea7c094490b,1102,pedestrian,1.0,0.040186541142110364,0.07644672812553119,0.04531926777942845,0.10173921556759564,1.8698860209031165
f21c5ea7c094490b,1103,pedestrian,1.0,0.04492295531820036,0.06869855161469418,0.0313342298294869,0.044936649241656745,1.8697543616545909
f21c5ea7c094490b,1543,cyclist,1.0,0.3224341085621651,0.3627139302167823,0.2158734510275248,0.5251317360946599,1.8697543616545909
f296a6c9623f279a,2500,pedestrian,1.0,0.1741212606723658,0.3568064130078611,0.5169337005827669,0.8483071174415631,1.8697104722235829
f3423644c33320eb,1963,cyclist,1.0,0.3200753198663114,0.43621157791363163,0.11244840835205565,0.17938174775760593,1.8698860209031165
fdc2a8072263b1a2,3400,pedestrian,1.0,0.16236983103803268,0.1753229828615464,0.16524332478668136,0.17995095509559228,1.8698860209031165
fdc2a8072263b1a2,3415,pedestrian,1.0,0.19007998434289353,0.19204204095101604,0.2049708461436314,0.23944107848230628,1.8697543616545909
140117c81b4ef9fb,3045,pedestrian,2.0,0.29013568841984666,0.604391268770185,0.28165955042165386,0.537221525204212,3.4105204604022736
140117c81b4ef9fb,3046,pedestrian,2.0,0.1655149421432146,0.3472860625546198,0.44544676275588024,0.8158122754074328,3.4105204604022736
140117c81b4ef9fb,3052,pedestrian,2.0,0.15741779109822257,0.27432553726609976,0.32640617949115786,0.543410586225383,3.4105204604022736
140117c81b4ef9fb,4621,cyclist,2.0,0.015897924225479577,0.027333570213166618,0.0215515032603952,0.0347673140647546,3.4105204604022736
140117c81b4ef9fb,4622,cyclist,2.0,0.17062246845745915,0.45094069089721384,0.36315312257156906,0.49465737944025084,3.4105204604022736
140117c81b4ef9fb,4623,cyclist,2.0,0.16517375253482786,0.38791803860642254,0.8704722528946796,1.4453790114420582,3.4105204604022736
16a8cd972084277a,4992,pedestrian,2.0,1.072863968229452,2.4991293651283373,1.314287324037793,2.893070901639199,3.4105204604022727
17a010edfe6d47b3,127,pedestrian,2.0,0.36850881989775913,0.8475733971239005,0.3962240711927262,0.8673122996927224,3.4105204604022727
1870b2208fe4ade9,64,pedestrian,2.0,0.2064553237318992,0.41535353366553807,0.18819002298494142,0.3594760758001921,3.4105204604022727
1870b2208fe4ade9,65,pedestrian,2.0,0.06344290926386806,0.11806124006639958,0.057966861212677225,0.1059036261197095,3.4105204604022727
1870b2208fe4ade9,66,pedestrian,2.0,0.07010308035989478,0.1376194206455578,0.12959190778993096,0.23558119225233037,3.4105204604022727
1870b2208fe4ade9,71,pedestrian,2.0,0.5587124324522228,1.2248238763978079,0.6742359924888472,1.361552061432619,3.4105204604022727
1870b2208fe4ade9,82,pedestrian,2.0,0.2657755195288686,0.4862435131833024,0.3136209159251375,0.5645120852035312,3.4104004184160575
1870b2208fe4ade9,83,pedestrian,2.0,0.17911108181542004,0.28841106283089335,0.39568306983584006,0.6702209671912351,3.4104004184160592
1870b2208fe4ade9,89,pedestrian,2.0,0.13846343250476717,0.25960584597474406,0.20728200730311216,0.3604714564668466,3.410880578986031
1870b2208fe4ade9,91,pedestrian,2.0,0.3115841389792099,0.7161719530635842,0.27125379301914354,0.5466124152006652,3.4105204604022736
1870b2208fe4ade9,92,pedestrian,2.0,0.14878283259608854,0.2987513502449209,0.3830317379725525,0.6908481989101679,3.4105204604022736
1870b2208fe4ade9,94,pedestrian,2.0,0.4377292758785648,0.9196461784831338,0.4311297755651576,0.8635557142558038,3.4105204604022736
1870b2208fe4ade9,100,pedestrian,2.0,0.09448780148106356,0.22383437299839667,0.09164731979767768,0.2101121714265561,3.410400418416062
1870b2208fe4ade9,141,cyclist,2.0,1.239307375427061,2.734286152692759,1.5830216512161004,3.3474992560628634,3.4105204604022727
1870b2208fe4ade9,142,cyclist,2.0,0.14692881704208383,0.2387422274307082,1.1849841240382974,2.024357469698538,3.4105204604022727
1e41e4f90a5cae0a,424,pedestrian,2.0,0.07057994621296161,0.16223618372233697,0.31413990796337155,0.5653901057326636,3.4108805789860344
1e41e4f90a5cae0a,426,pedestrian,2.0,0.118995030579118,0.20944384747635578,0.3123795585090634,0.549505910119605,3.4108805789860344
1e41e4f90a5cae0a,427,pedestrian,2.0,0.04230341800758779,0.07584557663473812,0.23181585332734808,0.40313267774120715,3.4108805789860344
1e41e4f90a5cae0a,428,pedestrian,2.0,0.06476375879242861,0.13957303330710974,0.23451750444922767,0.42174651849365913,3.4108805789860344
1e41e4f90a5cae0a,437,pedestrian,2.0,0.3275116835745981,0.6857389986053902,1.604006968612352,2.798014992092924,3.411000616062467
1e41e4f90a5cae0a,448,pedestrian,2.0,0.04211913645295422,0.10635749463675923,0.2373932308375247,0.4550525706478959,3.4108805789860424
1e41e4f90a5cae0a,468,pedestrian,2.0,0.15953736566678864,0.28622856586068085,0.22230190549447587,0.2282688833069764,3.410880578986031
1e41e4f90a5cae0a,566,cyclist,2.0,0.32130964000405765,0.15935511219155407,0.37578935766539046,0.6584325167865251,3.409920238125192
27384099b57a800b,5490,pedestrian,2.0,0.06203334361221141,0.10744043314071923,0.19398433473022608,0.330577762153162,3.4105204604022736
27384099b57a800b,5491,pedestrian,2.0,0.06575759517726758,0.11396548273817753,0.07909460916457224,0.12233582874718359,3.4105204604022736
27384099b57a800b,5492,pedestrian,2.0,1.174621565661278,2.224215969143216,0.7473376674427036,1.3164573673156266,3.4105204604022736
27384099b57a800b,5493,pedestrian,2.0,0.09773488060986839,0.07141884389510311,0.2116691423584776,0.49750816944738846,3.4105204604022736
2d84b1ab55ab81d3,1529,pedestrian,2.0,0.02011297785017469,0.02457992280223288,0.021288747601488193,0.03441343448364121,3.410880578986034
2d84b1ab55ab81d3,1531,pedestrian,2.0,0.06570536425506422,0.197576991439785,0.21493950053001964,0.355116486801749,3.410880578986034
2d84b1ab55ab81d3,1551,pedestrian,2.0,1.2014669569021632,2.2905070195335484,0.9660622114090357,1.7483932547770273,3.410880578986034
2d84b1ab55ab81d3,1621,cyclist,2.0,1.2848410469285505,2.9089175842731883,1.6058716579161345,3.4248962400427856,3.410880578986034
2db20518212cdfeb,5560,pedestrian,2.0,0.6577557769216227,1.6112608214559925,0.7040639018235281,1.5649140978804716,3.410880578986033
31d18fac4011375c,3600,pedestrian,2.0,0.04742811698933548,0.12122165833383035,0.11422126775195249,0.23785001027308594,3.4105204604022736
32275d7231509117,760,pedestrian,2.0,0.07450901424521528,0.17194302765423367,0.27162418094836305,0.5231320230563876,3.410640501157979
371a64917512b4c9,7281,pedestrian,2.0,0.15170044801497184,0.3634912633935819,0.16698357065231556,0.3059290721204314,3.4105204604022736
371a64917512b4c9,7282,pedestrian,2.0,0.1793790059480372,0.4718897533761554,0.07016675972002809,0.2078068663200529,3.4105204604022736
371a64917512b4c9,7284,pedestrian,2.0,0.08148915949147016,0.211406621986526,0.20064841693355087,0.33128555249162117,3.4105204604022736
371a64917512b4c9,7285,pedestrian,2.0,0.15897270295307925,0.39636998106874766,0.23536816785829578,0.5390277947383098,3.4105204604022736
371a64917512b4c9,7286,pedestrian,2.0,0.03511341999940949,0.10467928929473605,0.21438962976052908,0.3808280422828938,3.4105204604022736
371a64917512b4c9,7287,pedestrian,2.0,0.10313370996759921,0.20207871176676145,0.23621855862913596,0.42662770381913995,3.4105204604022736
371a64917512b4c9,7288,pedestrian,2.0,0.06581959026264271,0.14175471168127243,0.2383253101318524,0.4392645706824661,3.4105204604022736
371a64917512b4c9,7289,pedestrian,2.0,0.2115260665954822,0.489360433750056,0.06323014274456522,0.18013194072545652,3.4105204604022736
371a64917512b4c9,7290,pedestrian,2.0,0.06094579610482331,0.12287437944965449,0.1989874251982543,0.36374847466597215,3.4105204604022736
371a64917512b4c9,7291,pedestrian,2.0,0.07602003687539693,0.160137814639046,0.1385081759747858,0.2316494046993459,3.4105204604022736
371a64917512b4c9,7292,pedestrian,2.0,0.0571191214166193,0.0866151175548939,0.14486907957278025,0.2593962153906534,3.4105204604022736
371a64917512b4c9,7293,pedestrian,2.0,0.019290547700228432,0.07425066443437438,0.012514574245446377,0.05424232176125001,3.4105204604022736
371a64917512b4c9,7294,pedestrian,2.0,0.17004722778884296,0.3854220785735522,0.20848464802380356,0.42239283794326443,3.4105204604022736
371a64917512b4c9,7295,pedestrian,2.0,0.0599391062840107,0.10294385511479474,0.15256473005795176,0.2799123509374959,3.4105204604022736
371a64917512b4c9,7296,pedestrian,2.0,0.019088026212630123,0.023788279630025166,0.1951994177989111,0.34834403611293674,3.4105204604022736
371a64917512b4c9,7298,pedestrian,2.0,0.2582447327505752,0.5141440366058545,0.38515430782965276,0.6692650679440973,3.4105204604022736
371a64917512b4c9,7299,pedestrian,2.0,0.042336499125174044,0.06989287026915984,0.2874796769057594,0.44919730011750697,3.4105204604022736
371a64917512b4c9,7300,pedestrian,2.0,0.06077010553214548,0.0912906296394478,0.16228909696528185,0.3177627540895012,3.4105204604022736
371a64917512b4c9,7301,pedestrian,2.0,0.026733910734900758,0.07676362421040367,0.17235889559355125,0.3208812568887518,3.4105204604022736
371a64917512b4c9,7302,pedestrian,2.0,0.020173867725451704,0.025980447029477004,0.25320168304458224,0.43666890485600157,3.4105204604022736
371a64917512b4c9,7304,pedestrian,2.0,0.02328595615691694,0.06591016999582038,0.21828763802218507,0.42559772283202363,3.4105204604022736
371a64917512b4c9,7305,pedestrian,2.0,0.06115337470415159,0.08672844013730117,0.05779423587387359,0.08210959993915469,3.4105204604022736
371a64917512b4c9,7309,pedestrian,2.0,0.1220680500480813,0.24814759806591424,0.3120898809558579,0.5808972145251623,3.4105204604022736
371a64917512b4c9,7311,pedestrian,2.0,0.03191158680459812,0.07245172836112174,0.19288395759482457,0.34297835858550796,3.4105204604022736
371a64917512b4c9,7317,pedestrian,2.0,0.06410748535273371,0.10670803112092873,0.05054451220258307,0.08245548374298255,3.4105204604022736
371a64917512b4c9,7326,pedestrian,2.0,0.032297587027729426,0.06507218095129261,0.04384526686288466,0.08350347758934307,3.4105204604022736
371a64917512b4c9,7342,pedestrian,2.0,0.17778947311568538,0.4402239179355796,0.3967446027296743,0.7526072347380267,3.4105204604022736
3a0389c235a0eaa1,1156,pedestrian,2.0,0.048514944441499286,0.16111077025003143,0.2507182055100513,0.3992461914065069,3.41064050115798
3a79684106fe2fdf,1514,pedestrian,2.0,0.06764059362863524,0.18674549638918253,0.19062345639330636,0.24966498901592454,3.4104004184160575
3a79684106fe2fdf,1515,pedestrian,2.0,1.4057647800309812,2.5298638471284627,1.3455101551991038,2.3178611950469334,3.4104004184160575
3a79684106fe2fdf,1889,cyclist,2.0,0.3127905797413334,0.772876946588258,0.29041840434518607,0.7254401670718116,3.41076054068521
3a7c04d2bd7807eb,4467,pedestrian,2.0,0.09163062397373083,0.19730761539788935,0.22074901506022138,0.41904895565928707,3.410880578986034
3a7c04d2bd7807eb,4470,pedestrian,2.0,0.10972610055793648,0.21698237693709838,0.17786633089470275,0.3036907908364005,3.410880578986034
3a7c04d2bd7807eb,4511,pedestrian,2.0,0.1837151691868045,0.13445474227791246,0.1764427388331768,0.08154957812676364,3.410880578986034
3a7c04d2bd7807eb,4514,pedestrian,2.0,0.03176809820842351,0.05313081192540767,0.028441363892160794,0.04967967562072716,3.410880578986034
3a7c04d2bd7807eb,4562,cyclist,2.0,0.20869749743606664,0.32835917759040256,0.636971753512017,1.1692202836612164,3.41364112609414
3b523aceb232aa6f,6911,pedestrian,2.0,0.15606826065505366,0.3293632750114391,0.2881131845588477,0.5678241740924,3.410880578986034
