scenario_id,agent_id,object_type,cv_ade,cv_fde,kf_ade,kf_fde,best_model,heading_change_deg,lateral_motion_m,displacement_m,crossing,final_uncertainty,worst_error
66d2f8859f26c401,1634,pedestrian,0.6671277293346516,2.086440930137354,0.44344826023828043,1.5694794377332475,KF,621.8640766787287,0.8619384765625,2.4983312878866477,False,9.010376766856469,2.086440930137354
66d2f8859f26c401,1665,pedestrian,0.06760540814443788,0.1269205527266836,0.04640501360886873,0.07316701516635518,KF,1202.930295732722,0.068115234375,0.044933980886215454,False,9.010376766856469,0.1269205527266836
66d2f8859f26c401,1679,pedestrian,2.0931278516535583,4.934097284469119,2.045260590034804,4.731245909270592,KF,79.1080322121506,5.4473876953125,6.27779320470976,False,9.010376766856458,4.934097284469119
675906df18cc419a,1594,pedestrian,0.4644819288543811,0.9751068461773751,0.8553078475526,1.6843605341330057,CV,15.074896609802186,8.1251220703125,8.301864053674395,False,9.010376766856464,1.6843605341330057
6ea1530b289aec91,1276,pedestrian,0.1245917443235478,0.2873578094367841,0.43344774931774244,0.728675049632782,CV,16.271809519710416,7.44384765625,7.446383980568194,False,9.01186455959754,0.728675049632782
6ea1530b289aec91,1277,pedestrian,0.4994188382258365,1.1643381932396413,0.8389703807671465,1.8006843909459187,CV,21.61320741397794,5.5263671875,7.791332224095755,False,9.01186455959754,1.8006843909459187
722e894fd915b4eb,1025,pedestrian,0.28216905196034653,0.5799967949142428,0.25236550211202635,0.5132808728657652,KF,1304.740156976388,0.1630859375,0.17078068627546272,False,9.01186455959754,0.5799967949142428
734c57bbbf191450,2186,pedestrian,0.19748405559009286,0.4745279626711796,0.5203249169537973,0.9190378516128406,CV,17.948971556765162,9.453125,9.456801527117454,False,9.01236049689916,0.9190378516128406
750f17fb3ac9783d,2355,pedestrian,0.24818683427974236,0.519573564020125,0.6224080256698209,1.2234494948652854,CV,15.090469396759373,7.375,7.4337492238482605,False,9.01186455959754,1.2234494948652854
750f17fb3ac9783d,2385,cyclist,3.3359252513233106,7.689541371959292,3.644796498232614,7.622489863625064,CV,33.11631885829479,29.57568359375,29.5924610201637,False,9.01186455959754,7.689541371959292
7a877066976dde0,1826,pedestrian,1.2918936643065608,3.4927862817389776,1.3724823731701665,3.6324384033115846,CV,163.62873916293364,3.3291015625,4.461187405776405,False,9.01037676685647,3.6324384033115846
7d040037cd4d968e,2632,pedestrian,0.30661800872217576,0.5911378921323543,0.2915944992792254,0.5499492019230089,KF,499.5739212599008,0.163818359375,0.2242685136499375,False,9.01186455959754,0.5911378921323543
