scenario_id,agent_id,object_type,raw_jitter,smooth_jitter,jitter_reduction_percent,raw_angle_std_deg,smooth_angle_std_deg
7fcb65089a2bb672,2631,pedestrian,7.359021806829346e-05,7.486381856050884e-05,-1.7306654683825526,0.05532484715982505,0.06399480124678661
7fcb65089a2bb672,2633,pedestrian,0.00021982151399399185,0.0005128172651874507,-133.28802348320966,0.7066101599752166,0.7557608440648671
7fcb65089a2bb672,2636,pedestrian,0.0010862861743517183,0.0011092053484609776,-2.1098652132746833,0.8208913591450326,0.949302779287496
8e8052b4f96b2199,310,pedestrian,4.392851632034511e-05,4.431916013646342e-05,-0.8892715913043219,0.03257364454668152,0.03771002040827037
914f16ffef6529c5,108,pedestrian,0.0009005649048466325,0.0008126783658091341,9.759045524038665,0.5531818066387844,0.6480462089851419
914f16ffef6529c5,116,pedestrian,8.51659878408384e-05,8.469809197443112e-05,0.5493928718136938,0.061669365667034945,0.0714980873282308
91ae85924f2177b3,216,pedestrian,4.576884030733197e-05,4.513925018478915e-05,1.3755867929255017,0.032688964062351264,0.037931056273000745
9646b687f1411768,3338,pedestrian,0.00012003715770038781,0.00012320965997918875,-2.6429335212347236,0.09159167261888265,0.10584928485090236
9646b687f1411768,3340,pedestrian,0.00010248517205770469,0.00010381667608665878,-1.2992162692612559,0.07650621648586713,0.08853372473793182
a067a3788873f5be,4821,pedestrian,0.00010439072774452996,0.00010388075609647273,0.48852197802974595,0.07566632221384077,0.0877204162891968
a067a3788873f5be,4835,pedestrian,0.00033043847264757175,0.0003298266602227784,0.18515169250461297,0.24070232779753412,0.27896413180058954
a067a3788873f5be,5049,cyclist,0.00016827891156328433,0.00016523091128195944,1.8112788186050492,0.11931280579052786,0.1385090206547354
a149237c0d9c27ea,1949,cyclist,0.00014917838831532748,0.00014672409952265042,1.6452039872486683,0.1060652137469318,0.12310873113623838
a200040e65ba224c,4717,pedestrian,6.35146783204732e-05,6.347493576789986e-05,0.06257223310304327,0.0463640325188347,0.05372670223016117
a2fd6176c7695739,3687,pedestrian,0.002823574967703024,0.002461860952137016,12.810498028329741,1.6313995711937233,1.91924386561228
a2fd6176c7695739,3688,pedestrian,0.00041400370292677736,0.00043549364187821737,-5.1907600824625515,0.3290397934186214,0.37932608330686013
a2fd6176c7695739,3689,pedestrian,0.000626618480676413,0.0006471143353838471,-3.270866618122966,0.48284234995850583,0.5576846656351948
a2fd6176c7695739,3691,pedestrian,4.169690428124539e-05,3.582542551985313e-05,14.08133016731691,0.023608283831140837,0.027802737792295373
a2fd6176c7695739,3693,pedestrian,0.005332860919987823,0.00506232428227328,5.07301131181873,3.5021395573809313,4.090546726936608
a2fd6176c7695739,3695,pedestrian,5.720033002548419e-05,5.691482613040755e-05,0.49912980388302075,0.041453903664459876,0.04805823929926734
a2fd6176c7695739,3696,pedestrian,3.1228870952659805e-05,3.119573780125506e-05,0.10609782036298765,0.02277989932853867,0.02639853868143487
a2fd6176c7695739,3697,pedestrian,0.00017349474902612628,0.0001727752373378344,0.4147166944998032,0.12590761559033925,0.14595472776715093
