scenario_id,agent_id,object_type,predictor,ade,fde,angular_error_deg,uncertainty,timing_penalty_s,iape
eb2e689ca1fdb0cf,3190,pedestrian,CV,1.8931893428853848,4.854885120521697,1.593846662652449,2.0,0.0,5.000324236278855
ee5e5fe91cd6c6e7,3039,pedestrian,CV,0.9582766166653065,2.1491302256548757,20.133969193192737,2.0,0.0,3.6395401891523815
ee5e5fe91cd6c6e7,3042,pedestrian,CV,0.148369095285931,0.17142984694683783,30.872268858062544,2.0,996.4,799.4976974616625
ee5e5fe91cd6c6e7,3051,pedestrian,CV,0.28006814176083383,0.6894701148494905,2.836437901442257,2.0,0.0,1.3666250942576919
ee5e5fe91cd6c6e7,3054,pedestrian,CV,0.055369199809903,0.07489517791808077,144.23704105178425,2.0,0.0,7.904668841358156
ee5e5fe91cd6c6e7,3059,pedestrian,CV,0.3175379269809327,0.5488909296109306,272.2440648459642,2.0,0.0,14.804186634084608
ee5e5fe91cd6c6e7,3060,pedestrian,CV,0.20582000747846999,0.5498714021421077,24.778389359755828,2.0,995.9,799.0396751765373
ee5e5fe91cd6c6e7,3091,pedestrian,CV,0.5536727085898084,1.1900773742958597,6.516792441350512,2.0,0.0,2.074551017805264
ee5e5fe91cd6c6e7,3121,pedestrian,CV,0.2552488176402562,0.422140883929318,3.0082285243800078,2.0,0.0,1.2167306858239155
ee5e5fe91cd6c6e7,3127,pedestrian,CV,0.29958084082145847,0.7365407705663258,2.64891214178359,2.0,0.0,1.400296833193801
ee5e5fe91cd6c6e7,3134,pedestrian,CV,0.16719871406201178,0.15810037537347207,23.313850442787633,2.0,0.0,2.0119414238881297
ee5e5fe91cd6c6e7,3138,pedestrian,CV,0.5678492057730922,1.335795651778425,4.963844799103243,2.0,0.0,2.0839392716174667
ee5e5fe91cd6c6e7,3147,pedestrian,CV,0.3543731330770239,0.8796050281457384,1.9539825446564498,2.0,0.0,1.4918747743827154
ee5e5fe91cd6c6e7,3161,pedestrian,CV,0.699722606084715,1.2367985533418715,8.965642735623408,2.0,0.0,2.3664040195368212
ee5e5fe91cd6c6e7,3190,pedestrian,CV,0.6926686369511711,1.4129784554337894,3.375400929383037,2.0,0.0,2.167927911137218
ee5e5fe91cd6c6e7,3194,pedestrian,CV,0.2411352820411107,0.6187976657950048,2.916687583401913,2.0,0.0,1.2963684941087088
ef30c381751c832,3024,pedestrian,CV,0.21846394224385426,0.36537885224652505,2.387326974627657,2.0,0.0,1.1205197170984995
ef30c381751c832,3035,pedestrian,CV,0.310183837046344,0.7311335562038077,3.5136700495721995,2.0,0.0,1.451434117626858
ef30c381751c832,3046,pedestrian,CV,0.997261455389592,2.4027479173610238,19.434466730589325,2.0,0.0,3.7703587505995704
f21c5ea7c094490b,1101,pedestrian,CV,0.03179839774994788,0.06905668875236458,119.48365871167078,2.0,0.0,6.6405096777096695
f21c5ea7c094490b,1102,pedestrian,CV,0.0768019044971895,0.11917551622804681,131.4118492595274,2.0,0.0,7.3069821255875835
f21c5ea7c094490b,1103,pedestrian,CV,0.14436514215905086,0.1945762974968663,21.55960883385619,2.0,0.0,1.9196337326002935
140117c81b4ef9fb,3052,pedestrian,KF,0.5985261141894991,0.84840152366163,3.697533387720544,4.500544100555659,0.0,2.5577667755730387
140117c81b4ef9fb,4621,cyclist,KF,0.03712566233273045,0.06543772106502954,48.826569680754126,4.500544100555659,998.6,802.7413362370697
