scenario_id,agent_id,object_type,selected_predictor,speed,heading_change,lateral_motion,cv_fde,kf_fde,hybrid_fde,oracle_best_fde,hybrid_gain_vs_cv,hybrid_gain_vs_kf
7fcb65089a2bb672,2636,pedestrian,KF,0.34529468813337516,80.37528577211053,0.107421875,4.152499997938259,4.245147597976862,4.245147597976862,4.152499997938259,-0.09264760003860317,0.0
821e0118a0ef48b2,3937,pedestrian,CV,0.9604318568517032,7.360411777982119,0.474609375,3.435232253796924,3.7338549117301643,3.435232253796924,3.435232253796924,0.0,0.2986226579332403
821e0118a0ef48b2,3938,pedestrian,CV,0.9802056203700307,12.302134897703201,0.62451171875,0.8833216406698355,1.0835155006466857,0.8833216406698355,0.8833216406698355,0.0,0.20019385997685013
821e0118a0ef48b2,3956,pedestrian,CV,1.1652373158462177,13.546080255372479,0.7822265625,0.688613492946033,0.553820617962395,0.688613492946033,0.553820617962395,0.0,-0.134792874983638
8e8052b4f96b2199,310,pedestrian,CV,2.752099452981196,6.280739649924034,0.146484375,6.981530763046987,5.194867102042671,6.981530763046987,5.194867102042671,0.0,-1.786663661004316
8f1ccf225dd5813c,159,pedestrian,KF,0.13109795550813488,279.478258359899,0.0537109375,0.29807044500500757,0.11742830235522908,0.11742830235522908,0.11742830235522908,0.1806421426497785,0.0
914f16ffef6529c5,108,pedestrian,KF,0.04003132660205236,278.62260408791934,0.0146484375,0.14741316400046525,0.14036750820124677,0.14036750820124677,0.14036750820124677,0.007045655799218481,0.0
914f16ffef6529c5,116,pedestrian,CV,1.526112139688713,10.377982585298522,0.0380859375,0.26881871438949806,0.8879089676685782,0.26881871438949806,0.26881871438949806,0.0,0.6190902532790801
91ae85924f2177b3,216,pedestrian,CV,1.3718842134782596,7.745652460100087,1.0611572265625,6.400934001548377,5.97766531393855,6.400934001548377,5.97766531393855,0.0,-0.42326868760982705
95bd21699baa15a5,4569,pedestrian,KF,0.09293947385349272,517.6287208456572,0.0546875,1.8184514185863627,1.8916743045143496,1.8916743045143496,1.8184514185863627,-0.07322288592798687,0.0
95bd21699baa15a5,4570,pedestrian,KF,0.26179731152567315,315.45925855169696,0.070068359375,1.4267004325045567,1.4650568066716452,1.4650568066716452,1.4267004325045567,-0.03835637416708848,0.0
9646b687f1411768,3338,pedestrian,CV,1.220139023147126,13.52512459527697,1.05029296875,2.2585442277531707,1.838129785941683,2.2585442277531707,1.838129785941683,0.0,-0.4204144418114877
9646b687f1411768,3340,pedestrian,CV,1.1397800142938976,11.315416898193476,0.9140625,2.305011013417252,1.7460601820987283,2.305011013417252,1.7460601820987283,0.0,-0.5589508313185239
a067a3788873f5be,4821,pedestrian,CV,0.7506750619533246,25.466453515404332,0.193359375,1.3574374150528847,0.883005434546287,1.3574374150528847,0.883005434546287,0.0,-0.47443198050659774
a067a3788873f5be,4835,pedestrian,CV,0.7191182680134452,26.983170018456928,0.25390625,4.992589077482375,5.533628538583335,4.992589077482375,4.992589077482375,0.0,0.5410394611009597
a067a3788873f5be,5049,cyclist,KF,5.409100668681332,9.171934880039252,4.3359375,10.955415292850654,9.328552321377302,9.328552321377302,9.328552321377302,1.6268629714733525,0.0
a149237c0d9c27ea,1949,cyclist,CV,1.5158009745338212,14.020430320227318,1.341796875,5.587325326779947,6.697769139802106,5.587325326779947,5.587325326779947,0.0,1.110443813022159
a200040e65ba224c,4717,pedestrian,CV,1.3177438526001617,4.512274304792055,1.086181640625,0.49760284206788935,0.8429000030629308,0.49760284206788935,0.49760284206788935,0.0,0.34529716099504143
a2fd6176c7695739,3687,pedestrian,KF,0.09066467628568688,300.1968878826882,0.02978515625,1.3026220487360678,1.2229001508316633,1.2229001508316633,1.2229001508316633,0.07972189790440454,0.0
a2fd6176c7695739,3688,pedestrian,KF,0.13968076470646923,181.178945718353,0.111572265625,0.24615721168997184,0.2275842178887833,0.2275842178887833,0.2275842178887833,0.018572993801188542,0.0
a2fd6176c7695739,3689,pedestrian,KF,0.13113839160755336,100.13137853788233,0.055419921875,1.5877293707025455,1.6756595796526113,1.6756595796526113,1.5877293707025455,-0.08793020895006576,0.0
a2fd6176c7695739,3691,pedestrian,KF,0.10860877926167949,441.33657114800843,0.05810546875,0.17524411222963795,0.23562010484245582,0.23562010484245582,0.17524411222963795,-0.06037599261281787,0.0
a2fd6176c7695739,3693,pedestrian,KF,0.8948064342245878,174.98890157085478,0.285400390625,0.47293405033422964,0.6974799243091215,0.6974799243091215,0.47293405033422964,-0.2245458739748919,0.0
a2fd6176c7695739,3695,pedestrian,CV,1.6141358562568902,5.676373905275693,0.427490234375,1.6284181301272094,1.242694177276748,1.6284181301272094,1.242694177276748,0.0,-0.38572395285046146
a2fd6176c7695739,3696,pedestrian,CV,1.4480791380163072,7.4033125313292665,1.162353515625,0.295089636982356,0.561798999722047,0.295089636982356,0.295089636982356,0.0,0.26670936273969104
